word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	text_id_numeric	text_domain	text_domain_numeric	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
der	der	78	13	6	566,568	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	2.2065534591674805	0.0437149554491043	0.7217883467674255	0.0113900648429989	1.6626808643341064	0.0043495339341461	2.8114137649536133	0.0098144607618451	2.191893577575684	0.0007813499541953
Nähe	Nähe	79	14	6	569,572	b0	0	biology	0	4			0	0	0	0	0	0	0	0	0	0	NN	Nähe	4.0	nn	Nähe	4.0	nä-he	2.0	67.6160783759	67.6733039288	67.6160783759	67.9430815357	2.9966009983	327.273644134	127.018366064	3923.13048431	9973.9723799	1016646.19395	2183782.3954	187201.820636	307099.375851	147753.884374	202837.781145	6477.26223995	156.430136588	104.747287176	0.0217947334327	0.0911114138945	0.0	0.0	14.9522194837	9.84597470869	0.0	0.0	18.7699813748	12.842575707	7.942707538604736	0.0727608501911163	8.399251937866211	0.0439352765679359	4.046716213226318	1.8212707042694087	2.728157997131348	0.6503812074661255	20.84572982788086	2.038458114839159e-05
zum	zum	80	15	6	573,575	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	APPRART	zum	3.0	apprart	zum	3.0	zum	1.0	1651.97908812	1651.97908812	1753.17839101	1651.97908812	0.428085856899	4157.73681955	2949.09178377	1759.48955199	40.6681564054	334500.075158	796971.292562	79591.3101428	74215.1045814	74055.9396294	41125.3521006	19838.2434724	15326.7362026	1754.61720491	0.0446728863733	0.258942942311	1694.48949889	0.428085856899	1814.22988095	26.9694089847	12615.7737315	1.2842575707	12735.6694401	30.8221816968	1.3421664237976074	0.8518874645233154	0.0242982488125562	0.9195570945739746	4.745417594909668	2.524754524230957	5.227560997009277	3.119083881378174	8.079301834106445	3.5523738915799186e-05
Pluspol	Pluspol	81	16	6	576,582	b0	0	biology	0	7			0	0	0	0	0	0	1	0	0	0	NN	Pluspol	7.0	nn	Pluspol	7.0	plus-pol	2.0	0.106276026948	0.106276026948	0.106276026948	2.16639593394	15.4110908484	0.126068429944	0.170702752194	188.550021964	1176.37993476	938337.022324	2790667.72832	68299.629431	225359.806163	26848.6189639	77096.5504842	10343.3797233	690.998552136	24.8440650688	0.0192462535385	0.284661524231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.94285488128662	3.585924863815308	11.516098022460938	1.212411403656006	8.980835914611816	0.1933502852916717	8.900307655334473	0.1327546834945678	9.34982967376709	0.5528094874462113
des	des	82	17	6	583,585	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	ART	des	3.0	art	d	1.0	des	1.0	7101.07799289	7101.07799289	80100.3069113	7101.07799289	0.428085856899	7430.34719246	10967.4656073	9589.02430898	7300.14811771	1261615.62435	2602206.35451	326044.476501	328517.367443	261724.107647	165779.244685	110461.430317	53801.2331077	7725.99738151	0.121698304848	0.352013185599	44055.247282	1.2842575707	49782.1108458	35.9592119796	44055.247282	1.2842575707	54875.2749862	52.2264745417	5.73942756652832	0.4054065346717834	5.217246055603027	1.1969002485275269	2.5891218185424805	2.716019868850708	4.401058673858643	3.210622310638428	21.95199584960937	0.0001855916343629
Gels	Gels.	83	18	6	586,589	b0	0	biology	0	4		$.	0	0	0	0	0	0	0	0	0	0	NN	Gels	4.0	nn	Gel	3.0	gel	1.0			0.482329660764																										11.235493659973145	4.494327545166016	9.40559196472168	2.313070297241211	9.31696605682373	1.437250733375549	8.17011547088623	3.355670928955078	34.01146972179413	28.33388778008521
Die	Die	84	1	7	591,593	b0	0	biology	0	3			0	0	0	1	0	0	0	0	0	0	ART	Die	3.0	art	d	1.0	die	1.0	4044.09712821	4092.99227569	80100.3069113	4092.99227569	0.428085856899	7006.50513099	7668.65043956	33694.5118659	1928.95487119	1162034.30857	2398782.95191	235702.357048	295575.732669	203871.746843	202066.798517	19121.5915224	6400.40832231	5199.86527143	0.05895410862	0.0848217844714	29483.8638533	0.856171713799	35483.8322812	32.5345251244	29483.8638533	0.856171713799	35649.500257	46.661358402	2.596069812774658	4.487631797790527	2.6906306743621826	3.787686109542847	14.794800758361816	7.506496906280518	15.558847427368164	8.893213272094727	0.089571937918663	22.10563468933105
größeren	größeren	85	2	7	594,601	b0	0	biology	0	8			0	0	0	0	0	0	0	0	0	0	ADJA	größeren	8.0	adja	groß	4.0	grö-ße-ren	3.0	56.7595734692	56.7595734692	1357.34106602	99.90764041	14.1268332777	371.523663044	106.502998937	10478.1949511	22373.9073109	2861935.16203	6325380.78237	615206.42193	1129727.13807	373913.291858	490744.783774	23747.2147199	2182.14931116	379.217389387	0.00474459381881	0.120363467919	0.0	0.0	36.4772024801	2.5685151414	66.7822203183	0.428085856899	105.597495391	3.8527727121	11.135852813720703	3.9330978393554688	10.94748306274414	3.259920358657837	11.315034866333008	1.8555200099945068	9.666325569152832	2.169487714767456	4.130244255065918	1.964394211769104
Fragmente	Fragmente	86	3	7	602,610	b0	0	biology	0	9			0	0	0	0	0	0	0	0	0	0	NN	Fragmente	9.0	nn	Fragment	8.0	frag-men-te	3.0	3.44988333631	3.44988333631	7.60282346627	118.440544494	96.3193178024	22.1880436701	6.47118615135	32703.324413	63150.3694381	3132691.71008	7125381.63854	478384.130563	1032358.15375	198930.173192	315526.245944	11807.4546207	3907.63870961	1916.76172172	0.0230381536019	0.216526268245	0.0	0.0	0.596780766707	2.1404292845	0.0	0.0	4.37366726286	4.28085856899	10.295625686645508	1.070823073387146	10.065725326538086	0.4598039388656616	9.85370922088623	0.3822180032730102	10.062381744384766	0.3606589138507843	0.1149709103628993	0.0003023938952537
wandern	wandern	87	4	7	611,617	b0	0	biology	0	7			0	0	0	0	0	0	0	0	0	0	VVFIN	wandern	7.0	vvfin	wandern	7.0	wan-dern	2.0	7.05509317354	8.70645913073	26.569006737	29.4793348595	9.84597470869	68.4551574595	16.2633167545	1990.16575602	3386.58721393	2581410.55543	5429389.80642	621171.956925	949357.015043	321326.777389	386412.126816	34258.3961147	6277.02185502	151.181735873	0.0275571409859	0.226518315676	9.04163736957	0.428085856899	20.5439735169	5.13703028279	152.203620747	0.856171713799	164.564340189	7.27745956729	0.052262045443058	2.995842933654785	0.0318826213479042	4.894612789154053	9.938997268676758	0.8807595372200012	9.326386451721191	0.5552650690078735	0.0107350242324173	0.0006581924044439
langsamer	langsamer	88	5	7	618,626	b0	0	biology	0	9			0	0	0	0	0	0	0	0	0	0	ADJD	langsamer	9.0	adja	langsam	7.0	lang-sa-mer	3.0	0.00817507899599	10.235198903	129.149897979	22.8411707148	26.1132372709	75.5149895363	19.2428557019	5932.99818071	16401.6815212	2751809.94001	6649488.86549	425131.159128	885751.162253	223336.86336	231474.584543	7813.184599	2480.80129704	791.421222523	0.00723974659026	0.172815975093	0.0	0.0	8.90266102664	1.7123434276	0.0	0.0	13.8649339772	2.9966009983	9.454304695129396	5.282863140106201	10.549372673034668	3.4633560180664062	11.36239242553711	0.2154077291488647	8.36001205444336	0.2271942049264907	3.254371091723442	2.4920350536704063
und	und	89	6	7	627,629	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	9.396965980529783	3.3300769329071045	9.149408340454102	4.105111598968506	5.795333385467529	2.46384334564209	5.550937652587891	0.4732393324375152	0.0027912012301385	8.775904655456543
bleiben	bleiben	90	7	7	630,636	b0	0	biology	0	7			0	0	0	0	0	0	0	0	0	0	VVFIN	bleiben	7.0	vvfin	bleiben	7.0	blei-ben	2.0	38.6190731771	177.889718953	662.541102151	187.242009324	17.9796059898	887.899952094	334.717060188	8046.34602704	11036.4814767	2709311.93082	5878762.23255	559025.28435	965504.413565	364180.214483	473410.731256	20337.830725	1228.46094565	427.622032122	0.032188478814	0.29818511374	0.0	0.0	4.7006704227	5.99320199659	0.0	0.0	27.0186360818	9.84597470869	2.284595727920532	8.552937507629395	1.9733619689941408	6.154164791107178	4.714762210845947	2.2964110374450684	3.761322736740112	2.3289635181427	0.0953239649534225	0.0002775999018922
in	in	91	8	7	637,638	b0	0	biology	0	2			0	0	0	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	4.399985313415527	6.772703170776367	4.330308437347412	6.959389686584473	8.740145683288574	5.795439720153809	8.386223793029785	2.91614294052124	3.1590471267700195	4.757890701293945
der	der	92	9	7	639,641	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	2.462538242340088	7.227051258087158	2.552770137786865	0.778394877910614	1.1988511085510254	0.130275696516037	0.9401630163192748	0.006842041388154	0.053512692451477	22.3231143951416
Nähe	Nähe	93	10	7	642,645	b0	0	biology	0	4			0	0	0	0	0	0	0	0	0	0	NN	Nähe	4.0	nn	Nähe	4.0	nä-he	2.0	67.6160783759	67.6733039288	67.6160783759	67.9430815357	2.9966009983	327.273644134	127.018366064	3923.13048431	9973.9723799	1016646.19395	2183782.3954	187201.820636	307099.375851	147753.884374	202837.781145	6477.26223995	156.430136588	104.747287176	0.0217947334327	0.0911114138945	0.0	0.0	14.9522194837	9.84597470869	0.0	0.0	18.7699813748	12.842575707	0.6495440602302551	5.272490501403809	0.702444851398468	2.957139015197754	2.144545316696167	0.0435305833816528	1.7357758283615112	0.0279120821505785	3.7386727333068848	10.70374870300293
zum	zum	94	11	7	646,648	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	APPRART	zum	3.0	apprart	zum	3.0	zum	1.0	1651.97908812	1651.97908812	1753.17839101	1651.97908812	0.428085856899	4157.73681955	2949.09178377	1759.48955199	40.6681564054	334500.075158	796971.292562	79591.3101428	74215.1045814	74055.9396294	41125.3521006	19838.2434724	15326.7362026	1754.61720491	0.0446728863733	0.258942942311	1694.48949889	0.428085856899	1814.22988095	26.9694089847	12615.7737315	1.2842575707	12735.6694401	30.8221816968	2.7208266258239746	0.7365460991859436	1.8138941526412964	0.3977769911289215	6.195774555206299	0.0073678200133144	3.5514280796051025	0.0018058198038488	0.0044473311863839	0.0010006187949329
Minuspol	Minuspol.	95	12	7	649,656	b0	0	biology	0	8		$.	0	0	0	0	0	0	1	0	0	0	NN	Minuspol	8.0	nn	Minuspol	8.0	mi-nus-pol	3.0	0.106276026948	0.106276026948	0.106276026948	123.419167603	59.9320199659	0.378205289831	0.170702752194	3279.84986827	16313.0677489	1618080.39548	4018435.94551	152750.484482	332150.104025	34668.858656	86747.3180421	14815.8918663	3196.22698522	629.530133165	0.0769343867692	0.269134521538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.022665977478027	1.9173438549041748	15.570451736450195	1.3755115270614624	14.056280136108398	0.8779149651527405	11.557083129882812	0.5002389550209045	36.619256019592285	25.583414673037623
Um	Um	96	1	8	658,659	b0	0	biology	0	2			0	0	0	1	0	0	0	0	0	0	KOUI	Um	2.0	koui	um	2.0	um	1.0	115.162337817	149.930948787	2173.54912806	0.0	0.0	759.436221981	284.220082403	3894.37873148	7287.305542	112704.410391	268265.995428	37537.0115461	38112.9119256	37683.3454601	37973.3559363	5614.22732542	736.574617539	-0.00817507899599	0.00507638260149	0.0199172284367	8655.89626714	2.1404292845	8836.09953345	44.5209291175	8655.89626714	2.1404292845	8922.70632033	50.0860452572	5.377073764801025	0.3012019693851471	5.420594215393066	0.2323792576789856	15.099750518798828	0.1513600200414657	16.99054718017578	0.0153758870437741	0.0157650783658027	0.0032429506536573
DNA-Fragmente	DNA-Fragmente	97	2	8	660,672	b0	0	biology	0	13			0	0	0	0	0	0	1	0	1	1	NN	DNA-Fragmente	13.0	nn	Dna-Fragment	12.0			0.016350157992	0.016350157992	0.032700315984	0.188026816908	2.5685151414	0.126068429944	0.0310368640353	32709.3412712	63205.5925136	3193199.88427	7384706.63276	486068.410516	1031614.14053	202403.339154	302541.117647	19121.5915224	10.17797335	5.49365308531	0.5006180465	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016350157992	0.428085856899	19.414363861083984	8.373785972595215	16.374774932861328	7.228276252746582	19.61533164978028	4.217044830322266	22.20760154724121	6.01626443862915	27.29963489063084	28.76516708314012
sichtbar	sichtbar	98	3	8	673,680	b0	0	biology	0	8			0	0	0	0	0	0	0	0	0	0	ADJD	sichtbar	8.0	adjd	sichtbar	8.0	sicht-bar	2.0	31.6048553985	31.6048553985	49.5082783997	62.6865057413	11.1302322794	170.318448854	59.6838895398	1888.75390108	4122.03871608	1931016.38623	4778457.43542	410970.238241	609610.099402	259643.362015	200336.047398	48925.779496	15113.3748159	6879.41072592	0.0366126518768	0.303783068438	0.0	0.0	0.269777606868	0.856171713799	0.0	0.0	6.05773353603	1.7123434276	0.6915289163589478	2.9928994178771973	0.5663139820098877	3.5571517944335938	7.215285778045654	3.4311399459838867	7.058469772338867	3.1602799892425537	23.72709274291992	0.1432812064886093
zu	zu	99	4	8	681,682	b0	0	biology	0	2			0	0	0	0	0	0	0	0	0	0	PTKZU	zu	2.0	ptkzu	zu	2.0	zu	1.0	5677.21630908	8897.95218113	9058.93583672	0.0	0.0	7088.44961045	13807.9438853	16158.8284432	13822.8923193	227861.336305	547892.533326	51760.5780638	28442.4524183	57219.5279387	16021.5412803	19838.2434724	15326.7362026	-0.00817507899599	0.0592554444736	0.308475260123	0.0	0.0	1383.3868677	35.9592119796	0.0	0.0	4752.13254498	50.5141311141	3.944850444793701	0.2380659431219101	3.865442752838135	0.326941043138504	0.7718330025672913	5.925264358520508	0.7147275805473328	9.192146301269531	0.057429764419794	0.0002504273434169
machen	machen,	100	5	8	683,688	b0	0	biology	0	6		$,	0	0	0	0	0	0	0	0	0	0	VVINF	machen	6.0	vvinf	machen	6.0	ma-chen	2.0	366.766744076	423.861495784	1189.62114534	614.046533547	10.2740605656	1479.0348201	794.29542439	11475.9224671	35963.0647523	1946635.10356	4306173.42614	592600.031309	1086026.84954	410802.967949	569956.078391	21052.512481	4172.41316813	943.54309248	0.0340355800365	0.376183253573	0.0	0.0	133.024885423	13.2706615639	0.0	0.0	255.225966255	18.4076918467	0.1377395987510681	0.1040558218955993	0.1208911538124084	0.138680100440979	0.1535176336765289	0.1422586441040039	0.1656266003847122	0.1843689233064651	29.516009719111025	28.689779647858813
behandelt	behandelt	101	6	8	690,698	b0	0	biology	0	9			0	0	1	0	0	0	0	0	0	0	VVFIN	behandelt	9.0	vvfin	behandeln	9.0	be-han-delt	3.0	11.1508077505	68.2864348535	111.295525451	191.067946294	38.9558129779	379.592042561	128.60124613	23704.7615347	49943.064581	3214471.18639	7047331.31277	432579.424551	689448.111713	163092.940421	199796.659218	20337.830725	14068.4280436	431.268117355	0.0466342155613	0.326611008643	0.0	0.0	45.6659912716	3.8527727121	0.0	0.0	55.4679109878	6.42128785349	6.167801380157471	0.0136828599497675	5.137892246246338	0.0051357960328459	8.550564765930176	4.035078048706055	10.104228019714355	3.463907480239868	0.6393138766288757	0.7568042874336243
man	man	102	7	8	699,701	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	PIS	man	3.0	pis	man	3.0	man	1.0	2167.36876834	2172.74797032	2614.0469096	2172.74797032	0.428085856899	2793.29820226	3523.97209786	3591.45935436	4041.55857499	824036.99184	1898253.83779	270094.546505	385082.92023	231996.389362	259198.708893	21052.512481	4172.41316813	2498.03436357	0.0535813096412	0.235570493409	0.0	0.0	863.361917688	32.5345251244	3884.37243479	0.428085856899	4766.4471083	49.6579594003	0.1638652235269546	5.217641353607178	0.1517819762229919	3.075557470321656	0.0156787075102329	0.0083665354177355	0.0214360766112804	0.0046548815444111	1.370897462038556e-05	0.344275951385498
das	das	103	8	8	702,704	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	ART	das	3.0	art	d	1.0	das	1.0	5535.50948977	7683.24989344	80100.3069113	7683.24989344	0.428085856899	6503.8703008	12246.2154424	9530.4416929	290.670296835	734069.119328	1662118.68252	216547.190476	169684.671958	215247.31204	124039.161294	110461.430317	19319.7963127	7903.50287175	0.0288325249482	0.178984875387	0.0	0.0	15300.9683536	34.6749544089	0.0	0.0	16474.0513142	50.942216971	0.0020624573808163	3.4231910705566406	0.0033239847980439	2.1706771850585938	6.033406734466553	0.1177636459469795	6.83323860168457	0.0429226011037826	0.0018095085397362	23.81278610229492
Gel	Gel	104	9	8	705,707	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	NN	Gel	3.0	nn	Gel	3.0	gel	1.0	0.253427448876	0.253427448876	0.482329660764	0.253427448876	0.428085856899	2.26923173899	0.481071392546	1112.20314725	5428.9848372	955474.906403	2171054.97479	65684.0210813	186100.908398	42482.4847093	97366.8438942	15129.6759234	8582.12435428	574.601777391	0.0252008148333	0.180498343667	48.886972396	8.13363128109	51.4130718058	29.1098382692	210.5655097	11.9864039932	214.219770011	41.0962422623	0.1356771439313888	1.787696361541748	0.117567166686058	1.7615482807159424	1.1667685508728027	0.0691244527697563	0.2236077934503555	0.0162758659571409	29.51420021057129	3.5523738915799186e-05
mit	mit	105	10	8	708,710	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	APPR	mit	3.0	appr	mit	3.0	mit	1.0	6311.02200856	6389.55999248	6727.32973136	6389.55999248	0.428085856899	6848.28925141	10606.5379154	9545.0750843	6105.78857696	754691.189375	1756517.60717	154872.35076	192565.004837	138846.449102	106042.43187	21052.512481	9522.82251927	6974.74032209	0.0635514315396	0.282257671036	0.0	0.0	1501.70478601	30.3940958399	0.0	0.0	1518.70077524	44.5209291175	9.718884468078612	7.846583366394043	9.922740936279297	7.265376091003418	0.0151104321703314	3.015346050262451	0.0016233850037679	4.739290237426758	2.7371397018432617	0.0002120508434018
einer	einer	106	11	8	711,715	b0	0	biology	0	5			0	0	0	0	0	0	0	0	0	0	ART	einer	5.0	art	eine	4.0	ei-ner	2.0	2342.47896043	2431.18674262	17543.4333976	7303.86082739	14.1268332777	4894.732861	4237.55615733	21798.3739882	14462.4525895	2727078.92811	5805735.49431	528986.765912	752729.903509	325207.675415	207395.611264	45007.5949345	21503.4825387	20569.6023896	0.0318816192149	0.182077876037	0.0	0.0	4849.55496137	17.9796059898	4602.28334698	0.428085856899	10773.3725284	33.3906968382	3.016318082809448	4.561837673187256	1.3760948181152344	4.505860328674316	0.0934099331498146	0.4571171998977661	0.0469802469015121	1.0420705080032349	0.1772751808166504	5.125986263010418e-06
wässrigen	wässrigen	107	12	8	716,724	b0	0	biology	0	9			0	0	0	0	0	0	0	0	0	0	ADJA	wässrigen	9.0	adja	wäßrig	6.0	wäss-ri-gen	3.0	0.138976342932	0.138976342932	3.62973507422	0.907433768555	3.4246868552	1.89102644916	0.2638133443	22977.0078274	60924.7510681	2714124.64888	6220578.94331	527164.745181	974916.737301	392399.475366	504855.777875	34258.3961147	1068.63815128	7.43114680736	1.81947058824e-06	0.00219911647059	0.0	0.0	0.049050473976	1.2842575707	1.07093534848	0.428085856899	1.15268613843	2.1404292845	8.011697769165039	8.93000316619873	6.045834064483643	6.1802287101745605	5.7213969230651855	6.278343200683594	7.907681941986084	5.3958234786987305	0.0013392303808359	0.0034474386484362
Lösung	Lösung	108	13	8	725,730	b0	0	biology	0	6			0	0	0	0	0	0	1	0	0	0	NN	Lösung	6.0	nn	Lösung	6.0	lö-sung	2.0	99.7686640671	99.7686640671	116.037071269	100.144717701	4.70894442589	583.57076221	183.241645264	1019.00724669	2824.93856968	1076028.58619	2581659.51763	141018.788318	349195.198589	79067.1567779	204820.674835	8934.00427951	215.674934072	139.229770381	0.0370657191379	0.157694544237	0.0	0.0	12.9656752876	2.1404292845	0.0	0.0	13.3580790795	4.70894442589	6.110186576843262	0.0961939096450805	5.909429550170898	0.7824926972389221	1.190778136253357	0.0929461494088172	0.5840948820114136	0.7046449780464172	3.713188648223877	0.2010809332132339
von	von	109	14	8	731,733	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	APPR	von	3.0	appr	von	3.0	von	1.0	7955.34104766	7955.34104766	8265.3727435	7955.34104766	0.428085856899	7856.20634881	12401.4928732	8585.23905938	340.756342092	620899.645044	1436353.90714	258695.641457	333765.271963	253104.606831	264495.4152	23102.1601118	13320.2529889	7993.18348833	0.0874371201871	0.312235645495	0.0	0.0	3224.03042889	30.8221816968	0.0	0.0	3276.15473257	38.9558129779	3.280329704284668	0.4913176894187927	1.5450667142868042	0.3730077743530273	0.1428455114364624	0.0956356972455978	0.1567009538412094	0.2639704346656799	0.0118679869920015	0.1452158242464065
Ethidiumbromid	Ethidiumbromid.	110	15	8	734,747	b0	0	biology	0	14		$.	0	0	0	0	0	1	0	0	0	0	NN	Ethidiumbromid	14.0	nn	Ethidiumbromid																																27.5665340423584	3.296139717102051	19.85197639465332	2.518129587173462	3.839860439300537	0.4196959137916565	1.9055111408233645	0.5837242603302002	36.60478939116001	26.20162898783019
Das	Das	111	1	9	749,751	b0	0	biology	0	3			0	0	0	1	0	0	0	0	0	0	ART	Das	3.0	art	d	1.0	das	1.0	1025.44103386	1740.04103906	80100.3069113	1740.04103906	0.428085856899	4030.78591059	3283.94850984	9530.4416929	290.670296835	534766.342386	1447841.16302	107744.769815	172544.285482	102628.919831	139156.585245	19121.5915224	4160.8290812	1825.47061457	0.0254258224001	0.0443506865775	7683.24989344	0.428085856899	9528.85572757	34.246868552	7683.24989344	0.428085856899	9963.39387652	44.0928432606	3.379631519317627	0.7928013801574707	3.4460017681121826	0.0372621230781078	13.857563972473145	0.0072065172716975	16.26984405517578	0.0480835810303688	1.0508722066879272	0.0015599475009366
Molekül	Molekül	112	2	9	752,758	b0	0	biology	0	7			0	0	0	0	0	0	1	0	0	0	NN	Molekül	7.0	nn	Molekül	7.0	mo-le-kül	3.0	2.01106943301	2.01106943301	7.44749696535	12.6304970488	36.3872978365	6.68162678702	3.55372093204	11755.8044716	40328.6843209	1321209.89828	3342499.5077	78530.8307204	222981.789228	30911.7149757	78031.9180815	14815.8918663	1405.28790433	62.2859268705	0.0199487032967	0.153572931443	0.0	0.0	0.0735757109639	0.856171713799	3.58068460024	0.428085856899	4.09571457699	2.5685151414	11.253414154052734	6.875991344451904	11.484991073608398	5.1762309074401855	12.211217880249023	3.729076862335205	12.487021446228027	4.791362285614014	0.000698523617757	0.0004090712645847
des	des	113	3	9	759,761	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	ART	des	3.0	art	d	1.0	des	1.0	7101.07799289	7101.07799289	80100.3069113	7101.07799289	0.428085856899	7430.34719246	10967.4656073	9589.02430898	7300.14811771	1261615.62435	2602206.35451	326044.476501	328517.367443	261724.107647	165779.244685	110461.430317	53801.2331077	7725.99738151	0.121698304848	0.352013185599	44055.247282	1.2842575707	49782.1108458	35.9592119796	44055.247282	1.2842575707	54875.2749862	52.2264745417	0.53586345911026	5.674071788787842	0.4239992499351501	5.988004684448242	5.1970319747924805	2.098061486321967e-05	5.538409233093262	2.407998726994265e-05	3.71926071238704e-05	0.0006201728247106
Ethidiumbromids	Ethidiumbromids	114	4	9	762,776	b0	0	biology	0	15			0	0	0	0	0	1	0	0	0	0	NN	Ethidiumbromids	15.0	nn	Ethidiumbromid	14.0	e-thi-di-um-bro-mids	6.0																													37.75484848022461	7.271401882171631	27.705167770385746	5.3005805015563965	15.131956100463867	0.599007248878479	16.632768630981445	0.7279569506645203	13.193768382072449	0.0630665358985425
ist	ist	115	5	9	777,779	b0	0	biology	0	3			0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	9.396044731140137	0.9655489921569824	7.345571517944336	0.5854883193969727	0.132062017917633	0.0017641709418967	0.1785159558057785	0.0039983815513551	0.1686840653419494	2.460000276565552
planar	planar	116	6	9	780,785	b0	0	biology	0	6			0	0	0	0	0	0	0	0	0	0	ADJD	planar	6.0	adjd		6.0	plan-ar	2.0	0.0654006319679	0.0654006319679		11.6249623323	27.3974948416	0.504273719775	0.124147456141	3625.5412587	13956.8831925	1499202.61506	3847004.25517	205449.66789	365418.796394	125525.566632	111466.707763	3420.10969861	287.983507792	100.774198784	0.00064337825	0.299088596375	0.0	0.0	0.0981009479519	1.2842575707	0.0981009479519	0.428085856899	0.28612776486	2.5685151414	16.087650299072266	14.835575103759766	13.02476978302002	14.228010177612305	5.058420181274414	8.982138633728027	5.971555709838867	4.004237174987793	2.444806195795536	2.1991549283266068
