word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	text_id_numeric	text_domain	text_domain_numeric	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
eine	eine	78	2	5	531,534	b1	0	biology	1	4			0	0	0	0	0	0	0	0	0	0	ART	eine	4.0	art	eine	4.0	ei-ne	2.0	4544.81254164	4602.28334698	17543.4333976	4654.20327368	7.70554542419	6231.56249212	7847.29862895	30417.7276523	27062.3036156	2386639.00405	4952915.26469	382524.871022	493577.855975	268757.733063	229873.543438	45007.5949345	21503.4825387	20569.6023896	0.0243873860821	0.18682983564	0.0	0.0	517.016520944	29.1098382692	4999.44503476	0.428085856899	15385.972825	53.5107321124	3.534820795059204	4.791087627410889	3.571815013885498	4.132116317749023	6.838938236236572	2.041855812072754	9.87991714477539	2.102247476577759	0.0419375896453857	0.0724945664405822
solche	solche	79	3	5	535,540	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	PIDAT	solche	6.0	pis	solch	5.0	sol-che	2.0	262.207483717	265.575616264	669.825097537	870.694963547	25.2570655571	1054.94062177	493.672359345	6271.38105051	11564.3113383	1675623.95902	4048591.59753	381840.232682	630600.433223	232624.799509	283197.630117	48925.779496	8037.09183762	2087.46554623	0.00842109827108	0.11506405378	0.0	0.0	34.3925573361	2.9966009983	0.0	0.0	404.020579061	7.27745956729	5.653581142425537	1.4957764148712158	5.226468563079834	1.6312227249145508	5.918076992034912	1.6769014596939087	6.091368198394775	1.9878300428390503	2.777212858200073	1.763033151626587
Stelle	Stelle	80	4	5	541,546	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	NN	Stelle	6.0	nn	Stelle	6.0	stel-le	2.0	169.0361084	169.248660454	237.526920229	254.334882644	69.3499088177	714.177655631	314.124100901	11513.0046255	33045.2315516	2186556.8723	5098430.20916	323889.337651	712099.846745	192061.668022	333323.915444	26995.0755041	6635.67892073	1052.68857216	0.0250082013517	0.29967691866	0.0	0.0	55.4270355928	9.84597470869	0.0	0.0	128.119838025	14.5549191346	5.915126800537109	7.66224479675293	5.9728169441223145	7.615038871765137	6.230559349060059	4.912656784057617	6.282405853271484	6.628952503204346	4.523591041564941	0.0002386285195825
gefunden	gefunden,	81	5	5	547,554	b1	0	biology	1	8		$,	0	0	0	0	0	0	0	0	0	0	VVPP	gefunden	8.0	vvpp	finden	6.0	ge-fun-den	3.0	103.308473272	103.308473272	684.180536254	242.047738913	58.2196765383	553.062202163	195.066690462	66821.6405492	117305.798851	3087528.87039	6409963.27023	690912.795558	1135794.39892	438218.994621	538499.045369	23747.2147199	15623.9820749	792.295955976	0.0402090312702	0.321657986657	0.0	0.0	59.7598274607	5.13703028279	0.0	0.0	62.0406745006	8.13363128109	6.409471035003662	1.9443821907043457	4.05959415435791	0.5794382691383362	4.134140968322754	0.1342232674360275	5.101110458374023	0.1717048287391662	31.92547512054444	31.444275856018063
dringt	dringt	82	6	5	556,561	b1	0	biology	1	6			0	0	1	0	0	0	0	0	0	0	VVFIN	dringt	6.0	vvfin	dringen	7.0	dringt	1.0	8.81273515768	8.81273515768	41.8155290645	50.2522105884	13.2706615639	74.6325105267	16.6667959869	14.0447857151	11.1302322794	1814313.02968	3953922.97879	340915.223147	423298.572762	210062.59519	119360.182878	110461.430317	1206.93596265	223.302282776	0.0311661265779	0.202756764734	101.526306051	0.856171713799	104.191381804	4.28085856899	101.526306051	0.856171713799	106.480403923	6.42128785349	0.3605935275554657	1.506095051765442	0.1398683786392212	0.8691449165344238	9.06901741027832	8.462424278259277	8.671775817871094	9.528634071350098	26.602428436279297	0.0001720042055239
der	der	83	7	5	562,564	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	12.644699096679688	0.7843062877655029	10.797935485839844	3.2235848903656006	1.094078779220581	0.0204159971326589	1.4434077739715576	0.0039529055356979	1.8278342485427856	26.08965110778809
Komplex	Komplex	84	8	5	565,571	b1	0	biology	1	7			0	0	0	0	0	0	1	0	0	0	NN	Komplex	7.0	nn	Komplex	7.0	kom-plex	2.0	7.63552378226	7.63552378226	15.6716264353	55.8848400166	35.9592119796	56.9829303346	14.2614390242	2392.06898962	7197.83559791	1207465.14369	2987134.73574	59079.0232321	201306.089949	18879.0369286	69033.5533695	13511.0511576	3068.45867559	737.923505573	0.0563356132071	0.208492605455	0.0	0.0	2.38712306683	1.7123434276	0.0	0.0	8.158728838	3.4246868552	2.054107666015625	2.5339603424072266	1.7099013328552246	1.5507259368896484	12.41882038116455	3.225807905197144	11.708696365356444	3.5551021099090576	0.1941328644752502	0.0646826177835464
in	in	85	9	5	572,573	b1	0	biology	1	2			0	0	0	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	10.14113426208496	0.1024582833051681	10.598254203796388	0.0657032057642936	0.1144375726580619	4.935510635375977	0.368199348449707	2.4079785346984863	4.904293060302734	2.377206563949585
die	die	86	10	5	574,576	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	1.2802462577819824	8.496793746948242	1.4775795936584473	8.115525245666504	0.2346775531768798	0.012423038482666	0.1974801123142242	0.0305921211838722	0.0459252223372459	5.39379358291626
Doppelhelix	Doppelhelix	87	11	5	577,587	b1	0	biology	1	11			0	0	0	0	0	0	1	0	0	0	NN	Doppelhelix	11.0	nn	Doppelhelix	11.0	dop-pel-he-lix	4.0	0.049050473976	0.049050473976	0.049050473976	6.79349064567	85.6171713799	0.504273719775	0.0931105921058	3986.70807366	12817.3186414	2655401.33968	6216566.49458	160174.919549	472432.983159	24670.3364651	53589.4999101	19121.5915224	954.693900231	49.9170323495	9.6225e-06	0.1722102465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.328895568847656	18.110689163208008	15.618752479553224	8.44243049621582	11.454090118408203	4.687008857727051	9.425681114196776	1.914043664932251	0.868560180068016	3.6764135843077375
ein	ein,	88	12	5	588,590	b1	0	biology	1	3		$,	0	0	0	0	0	0	0	0	0	0	PTKVZ	ein	3.0	ptkvz	ein	3.0	ein	1.0	356.80132278	4999.44503476	379.037537649	4999.44503476	0.428085856899	5809.23325181	8404.82933604	11022.7206128	11717.9941609	1614569.79583	3344143.78548	401662.305848	493686.589782	324158.412201	289382.186491	45007.5949345	21503.4825387	20569.6023896	0.0272545875843	0.196343258894	0.0	0.0	1145.39396797	31.6783534106	13165.4578681	0.428085856899	22077.4630101	57.7915906814	2.366361856460572	2.3965156078338623	2.1983349323272705	1.82628071308136	2.268986225128174	1.4385437965393066	2.15662169456482	1.6509052515029907	27.322986647486687	26.92103036865592
verdrängt	verdrängt	89	13	5	592,600	b1	0	biology	1	9			0	0	1	0	0	0	0	0	0	0	VVFIN	verdrängt	9.0	vvfin	verdrängen	10.0	ver-drängt	2.0	0.588605687711	8.71463420973	13.9712100042	1957.40821448	792.815006978	71.1025944883	16.5271300988	15341.8028732	39578.2498138	2616654.94783	5816091.74736	358072.498514	669181.671076	137657.604589	141180.14709	23102.1601118	7335.96436261	7300.98319958	0.059021423894	0.361746126946	0.0	0.0	0.261602527872	1.7123434276	0.0	0.0	2.08464514398	2.5685151414	7.173644065856934	0.0251360666006803	4.560214042663574	0.0037367772310972	4.226274013519287	6.9073872566223145	3.778053760528565	5.308360576629639	0.0344370976090431	1.6642743349075315
den	den	90	14	5	601,603	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	den	3.0	art	d	1.0	den	1.0	9532.82881596	9841.63424996	80100.3069113	9841.63424996	0.428085856899	7940.04185472	15266.5057923	23354.2468477	22159.4362965	1464587.59747	2838670.7078	583323.017065	738089.367203	513926.807063	462012.089145	110461.430317	53801.2331077	11287.0372669	0.0645632931127	0.22424070987	26530.3631386	0.428085856899	39507.1238333	37.6715554072	26530.3631386	0.428085856899	40560.2456847	58.6477623952	0.1419559717178344	0.4028968214988708	0.0002048997703241	0.498075783252716	7.703898429870605	10.137835502624512	8.329904556274414	4.842916488647461	0.0426137521862983	0.1178445965051651
homologen	homologen	91	15	5	604,612	b1	0	biology	1	9			0	0	0	0	0	1	0	0	0	0	ADJA	homologen	9.0	adja	homolog	7.0	ho-mo-lo-gen	4.0	0.792982662611	0.792982662611	2.2481467239	4.63526979073	13.2706615639	1.76495801921	1.48976947369	24382.8025866	71071.2420483	2208942.20061	5324845.67505	488029.448466	919990.32526	367863.152971	503150.711907	17646.9952984	802.122400929	24.6151628569	0.000137162886598	0.13416131001	0.0	0.0	1.07911042747	1.7123434276	0.0	0.0	1.52873977225	2.1404292845	14.12644386291504	8.662273406982422	11.708858489990234	10.724145889282228	7.730539798736572	3.8810067176818848	10.863642692565918	7.511772632598877	5.861228704452515	0.1120383255183696
und	und	92	16	5	613,615	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	1.387763738632202	0.0537606924772262	1.4574449062347412	0.0062210960313677	2.2822206020355225	0.0094139715656638	2.614210367202759	0.0029483442194759	27.18219757080078	0.302704393863678
bindet	bindet	93	17	5	616,621	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	VVFIN	bindet	6.0	vvfin	binden	6.0	bin-det	2.0	5.3056262684	5.3056262684	51.5356979907	24.7132638049	7.27745956729	48.4102770984	9.97835178734	1765.20393221	2442.65789947	2190208.87629	4552449.07919	368359.502892	467071.207801	140314.145559	158792.455415	20337.830725	2547.64074292	330.534793966	0.0369559388274	0.240878843622	193.896523627	1.2842575707	197.28918141	4.70894442589	193.896523627	1.2842575707	198.172089942	6.42128785349	9.129563331604004	2.92934799194336	8.422676086425781	2.2255537509918213	3.155351400375366	3.747252225875856	3.817858695983887	5.792187213897705	0.0289385244250297	0.0012666736147366
den	den	94	18	5	622,624	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	den	3.0	art	d	1.0	den	1.0	9532.82881596	9841.63424996	80100.3069113	9841.63424996	0.428085856899	7940.04185472	15266.5057923	23354.2468477	22159.4362965	1464587.59747	2838670.7078	583323.017065	738089.367203	513926.807063	462012.089145	110461.430317	53801.2331077	11287.0372669	0.0645632931127	0.22424070987	26530.3631386	0.428085856899	39507.1238333	37.6715554072	26530.3631386	0.428085856899	40560.2456847	58.6477623952	2.26108455657959	1.5548603534698486	2.6817855834960938	1.14496111869812	8.954891204833984	1.0194112062454224	7.871068000793457	0.9516453146934508	0.111875832080841	20.83296012878418
komplementären	komplementären	95	19	5	625,638	b1	0	biology	1	14			0	0	0	0	0	0	1	0	0	0	ADJA	komplementären	14.0	adja	komplementär	12.0	kom-ple-men-tä-ren	5.0	0.662181398675	0.662181398675	2.28084703988	25.8495997853	40.6681564054	4.41239504803	1.25699299343	19082.8743483	46041.4900813	4486784.89079	10242920.7442	717425.786653	1472561.40892	371296.579873	531846.163066	11052.747678	2212.84673279	992.495465508	0.00462984298765	0.120322900691	0.0	0.0	0.220727132892	1.2842575707	0.703056793655	0.428085856899	0.923783926547	1.7123434276	10.439087867736816	9.927186012268066	7.772237777709961	9.231951713562012	2.9284987449646	3.019524097442627	2.533992290496826	0.925583839416504	0.0200002490309998	0.0437205920461565
Strang	Strang.	96	20	5	639,644	b1	0	biology	1	6		$.	0	0	0	0	0	0	0	0	0	0	NN	Strang	6.0	ne	Strang	6.0	strang	1.0	0.00817507899599	2.20727132892	4.15294012996	257.564038848	69.3499088177	22.0619752402	4.09686605265	5.0930742145	67.6375653901	1498488.35841	3720311.38965	174357.798699	522202.244882	91689.3315963	231887.687395	26995.0755041	6635.67892073	1106.52146734	0.0328677853074	0.172968484033	8.03610265306	0.428085856899	10.4641011149	3.8527727121	8.03610265306	0.428085856899	10.9382556966	5.99320199659	9.23104763031006	7.64204740524292	8.55286693572998	7.327959060668945	1.6743501424789429	1.4494946002960205	1.2873799800872805	0.859955370426178	25.17294396014768	26.11441359227865
Dieser	Dieser	97	1	6	646,651	b1	0	biology	1	6			0	0	0	1	0	0	0	0	0	0	PDS	Dieser	6.0	pds	diese	5.0	die-ser	2.0	27.7707433494	136.654620497	4932.97346745	345.527888845	26.9694089847	738.8870679	259.235406854	36770.9085432	9556.16058357	2544447.01751	5604401.57878	470268.786869	743912.191029	241296.792507	194530.775092	19121.5915224	6400.40832231	5199.86527143	0.00413838071373	0.0132833316182	1140.7505231	0.428085856899	1285.90722575	10.2740605656	1513.2316474	0.856171713799	1659.21403303	13.6987474208	5.834165096282959	0.0325048044323921	5.904484748840332	0.0894424468278884	14.392457008361816	0.0467236191034317	16.981698989868164	0.0790577381849289	3.3104166984558105	5.960462772236497e-07
dient	dient	98	2	6	652,656	b1	0	biology	1	5			0	0	0	0	0	0	0	0	0	0	VVFIN	dient	5.0	vvfin	dienen	6.0	dient	1.0	42.1915826983	42.1915826983	151.018234293	1184.74062318	12.842575707	249.615491289	79.206077018	99.3190347223	32.1064392675	2112640.04799	4346109.55573	511412.545167	672612.779219	270756.155649	141300.01113	110461.430317	29991.8223867	29048.3692201	0.0546163311923	0.272620503127	0.0	0.0	5.13394960948	5.56511613969	0.0	0.0	20.6747747809	9.84597470869	9.378997802734377	1.2059119939804075	9.69900131225586	0.6142721772193909	9.1604585647583	6.710910320281982	9.38478183746338	6.18687629699707	0.0646468624472618	3.645308971405029
dann	dann	99	3	6	657,660	b1	0	biology	1	4			0	0	0	0	0	0	0	0	0	0	ADV	dann	4.0	adv	dann	4.0	dann	1.0	1157.96723947	1157.96723947	1434.25220921	1185.10850173	3.8527727121	2169.88981619	2108.48935824	1482.08459642	23.1166362726	1409916.64223	2879074.30714	386667.886606	393282.904819	340221.502294	259487.666846	110461.430317	19319.7963127	1357.00588778	0.00887674246335	0.116871266201	1325.79343618	0.428085856899	2799.02442204	21.404292845	1325.79343618	0.428085856899	2799.56397726	24.8289797002	6.076632499694824	5.13218879699707	4.654526710510254	0.9900294542312622	8.96175765991211	5.936446541454643e-05	9.1298246383667	0.0041543855331838	2.042266368865967	2.596778154373169
als	als	100	4	6	661,663	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	KOKOM	als	3.0	kokom	als	3.0	als	1.0	3463.41309205	4153.65136184	4541.08470562	4153.65136184	0.428085856899	5247.34625955	6981.83567532	4603.69763565	302.228614971	681961.550037	1925878.64622	141980.120382	218560.946583	127440.529836	138813.260388	41334.1231877	9001.42415599	4724.78690573	0.0390845361957	0.243678478051	0.0	0.0	3467.69683344	19.2638635605	0.0	0.0	4065.34415852	32.9626109813	1.1275460720062256	0.1247819811105728	1.0471376180648804	0.0115116881206631	0.1987011730670929	4.571201324462891	0.2549570798873901	4.495224952697754	0.0399207845330238	23.584806442260746
Matrize	Matrize	101	5	6	664,670	b1	0	biology	1	7			0	0	0	0	0	1	0	0	0	0	NN	Matrize	7.0	nn	Matrize	7.0	ma-tri-ze	3.0	0.515029976748	0.515029976748	1.25078708639	39.2158539438	65.9252219625	3.27777917854	0.900069057022	6003.85976545	28608.9778166	2071284.08099	4812039.48664	211948.847517	456345.088571	154511.028619	233744.723842	14815.8918663	4446.16386339	255.234141334	0.000986304111111	0.221418632524	0.0	0.0	0.0735757109639	0.856171713799	0.735757109639	0.428085856899	0.809332820603	1.2842575707	13.14759922027588	13.653680801391602	12.884860038757324	12.405712127685549	10.700918197631836	2.576584577560425	9.59694004058838	2.6319587230682373	0.2791637759655714	0.14209411945194
zum	zum	102	6	6	671,673	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	APPRART	zum	3.0	apprart	zum	3.0	zum	1.0	1651.97908812	1651.97908812	1753.17839101	1651.97908812	0.428085856899	4157.73681955	2949.09178377	1759.48955199	40.6681564054	334500.075158	796971.292562	79591.3101428	74215.1045814	74055.9396294	41125.3521006	19838.2434724	15326.7362026	1754.61720491	0.0446728863733	0.258942942311	1694.48949889	0.428085856899	1814.22988095	26.9694089847	12615.7737315	1.2842575707	12735.6694401	30.8221816968	0.934985876083374	5.515379905700684	1.1118130683898926	5.474814414978027	0.7732325196266174	1.9509449005126955	0.8678375482559204	2.1898272037506104	0.1772843599319458	2.9205850296420977e-05
Auffüllen	Auffüllen	103	7	6	674,682	b1	0	biology	1	9			0	0	0	0	0	0	0	0	0	0	NN	Auffüllen	9.0	nn	Auffüllen	9.0	auf-fül-len	3.0	0.237077290884	0.237077290884	0.237077290884	160.959130352	155.823251911	2.64743702882	0.450034528511	15225.1608461	23698.833038	1942984.78364	4553513.30063	476070.951086	869920.547265	368235.045489	520376.458703	19822.5963712	5396.67212318	1676.8558535	2.85139310345e-05	0.145886483345	2.37077290884	1.2842575707	2.37077290884	1.2842575707	2.37077290884	1.2842575707	2.37077290884	1.2842575707	6.8579864501953125	7.765659332275391	5.086233139038086	7.5347900390625	9.049854278564451	5.2879638671875	6.937850475311279	6.474802017211914	3.459770679473877	3.0285781025886536
der	der	104	8	6	683,685	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	4.5037031173706055	12.563621520996094	4.174874782562256	11.127179145812988	0.5475904941558838	1.227535843849182	1.912238836288452	1.1341041326522827	0.039223313331604	0.0006711614551022
Replikationslücke	Replikationslücke.	105	9	6	686,702	b1	0	biology	1	17		$.	0	0	0	0	0	1	0	0	0	0	NN	Replikationslücke	17.0	nn	Replikationslücke	17.0	re-pli-ka-ti-ons-lüc-ke	7.0																													24.964675903320312	3.3211939334869385	22.45607566833496	5.126012325286865	19.410783767700195	2.367451906204224	21.87615966796875	0.958425223827362	35.529284741502124	26.522969462151195
Der	Der	106	1	7	704,706	b1	0	biology	1	3			0	0	0	1	0	0	0	0	0	0	ART	Der	3.0	art	d	1.0	der	1.0	2141.38019221	2185.87714719	80100.3069113	2185.87714719	0.428085856899	5425.85915635	4106.146075	38163.5169	19310.096833	1132849.1948	2496722.14659	301670.887228	455146.876258	217819.682397	167619.157698	19121.5915224	4739.26497064	2226.87516835	0.0321666594225	0.0561990820768	26530.3631386	0.428085856899	27381.593239	33.8187826951	31474.0214343	0.856171713799	32362.4890195	46.2332725451	3.3578543663024902	0.0105956140905618	3.4370791912078857	0.0075117037631571	15.7635498046875	5.184840679168701	15.390878677368164	4.860238075256348	0.1420144140720367	23.276660919189453
verdrängte	verdrängte	107	2	7	707,716	b1	0	biology	1	10			0	0	0	0	0	0	0	0	0	0	ADJA	verdrängte	10.0	adja	verdrängt	9.0	ver-dräng-te	3.0	0.596780766707	1.81486753711	2.28902211888	1355.77962593	1024.40945556	18.4059907718	3.44509190791	40749.2371609	85703.2166371	3388724.15605	7424863.22657	483391.268347	963393.950291	205157.948371	262080.154796	23102.1601118	7335.96436261	7300.98319958	0.0475779775766	0.209907205797	0.0	0.0	0.16350157992	1.2842575707	8.71463420973	0.428085856899	10.6603030108	3.8527727121	12.922027587890623	13.127666473388672	14.432116508483888	13.07236099243164	12.722970962524414	5.184539794921875	14.744375228881836	4.902957439422607	8.86080226721242	8.654349621734582
Strang	Strang	108	3	7	717,722	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	NN	Strang	6.0	ne	Strang	6.0	strang	1.0	0.00817507899599	2.20727132892	4.15294012996	257.564038848	69.3499088177	22.0619752402	4.09686605265	5.0930742145	67.6375653901	1498488.35841	3720311.38965	174357.798699	522202.244882	91689.3315963	231887.687395	26995.0755041	6635.67892073	1106.52146734	0.0328677853074	0.172968484033	8.03610265306	0.428085856899	10.4641011149	3.8527727121	8.03610265306	0.428085856899	10.9382556966	5.99320199659	4.21755838394165	2.309011697769165	5.307884216308594	5.037933826446533	11.392064094543455	1.130760669708252	9.951971054077148	0.3382700383663177	0.0010355261620134	0.0003020469684997
paart	paart	109	4	7	723,727	b1	0	biology	1	5			0	0	0	0	0	0	0	0	0	0	VVFIN	paart	5.0	vvfin	paaren	6.0	paart	1.0	0.564080450723	0.564080450723	3.52345904727	0.629481082691	2.1404292845	6.93376364691	1.07077180922	2.35442275085	2.9966009983	1137219.2078	3105902.87588	134478.357243	240361.218846	99513.0293469	111584.431374	3420.10969861	557.564912764	166.338332331	0.0456001611014	0.39157449158	0.0	0.0	0.220727132892	3.4246868552	152.277196458	0.856171713799	152.710475645	5.13703028279	14.502470016479492	13.975510597229004	13.023088455200195	13.86042594909668	14.169145584106444	10.698116302490234	15.957122802734377	8.486492156982422	0.5989234372973442	0.4309879504144192
sich	sich	110	5	7	728,731	b1	0	biology	1	4			0	0	0	0	0	0	0	0	0	0	PRF	sich	4.0	prf	sich	4.0	sich	1.0	6557.46793998	6557.46793998	6566.55045274	6557.81946837	0.856171713799	6282.99841154	11211.8033194	6926.29480396	1064.22144025	990057.517976	2298056.06212	287477.77288	411907.636196	194753.386357	108862.23341	48925.779496	15113.3748159	6879.41072592	0.109257424523	0.373105981887	0.0	0.0	1254.85010065	21.404292845	0.0	0.0	4636.93750684	29.5379241261	9.664813995361328	3.248914957046509	10.736517906188965	1.8184406757354736	0.73385089635849	1.0630862712860107	0.517666220664978	1.1156200170516968	4.1126360883936286e-05	4.3011674880981445
mit	mit	111	6	7	732,734	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	APPR	mit	3.0	appr	mit	3.0	mit	1.0	6311.02200856	6389.55999248	6727.32973136	6389.55999248	0.428085856899	6848.28925141	10606.5379154	9545.0750843	6105.78857696	754691.189375	1756517.60717	154872.35076	192565.004837	138846.449102	106042.43187	21052.512481	9522.82251927	6974.74032209	0.0635514315396	0.282257671036	0.0	0.0	1501.70478601	30.3940958399	0.0	0.0	1518.70077524	44.5209291175	13.84774684906006	2.8087964057922363	12.938079833984377	1.790995717048645	0.0904424339532852	1.65000581741333	0.0568406954407691	1.3795567750930786	0.0006849803612567	7.316749095916748
dem	dem	112	7	7	735,737	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	dem	3.0	art	d	1.0	dem	1.0	5100.87323987	5616.24656993	80100.3069113	5616.24656993	0.428085856899	6562.36605229	9206.65119996	6667.98683292	1002.148991	1098350.78654	2107258.1957	260311.257794	170837.935256	214520.302265	48324.4719561	110461.430317	53801.2331077	5810.24119451	0.0776634434188	0.228051977566	43473.0753814	1.2842575707	43630.2003997	29.966009983	43473.0753814	1.2842575707	43925.3698019	41.0962422623	0.6547236442565918	7.002026557922363	0.0850083529949188	6.490257263183594	7.401861190795898	0.0017082397826015	7.5525288581848145	0.0008338788175024	0.5481030344963074	0.0021692810114473
Strang	Strang,	113	8	7	738,743	b1	0	biology	1	6		$,	0	0	0	0	0	0	0	0	0	0	NN	Strang	6.0	ne	Strang	6.0	strang	1.0	0.00817507899599	2.20727132892	4.15294012996	257.564038848	69.3499088177	22.0619752402	4.09686605265	5.0930742145	67.6375653901	1498488.35841	3720311.38965	174357.798699	522202.244882	91689.3315963	231887.687395	26995.0755041	6635.67892073	1106.52146734	0.0328677853074	0.172968484033	8.03610265306	0.428085856899	10.4641011149	3.8527727121	8.03610265306	0.428085856899	10.9382556966	5.99320199659	8.677705764770508	7.821519374847412	6.352023601531982	9.7118501663208	8.063558578491211	4.553459167480469	5.926102638244629	6.382421970367432	25.653671150088485	25.677370230605447
der	der	114	9	7	745,747	b1	0	biology	1	3			0	0	1	0	0	0	0	0	0	0	PRELS	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	1.308890700340271	9.345745086669922	0.7728894948959351	10.01131534576416	12.54189109802246	1.3321913480758667	14.079983711242676	1.0168009996414185	0.0015744682168588	1.470358967781067
den	den	115	10	7	748,750	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	den	3.0	art	d	1.0	den	1.0	9532.82881596	9841.63424996	80100.3069113	9841.63424996	0.428085856899	7940.04185472	15266.5057923	23354.2468477	22159.4362965	1464587.59747	2838670.7078	583323.017065	738089.367203	513926.807063	462012.089145	110461.430317	53801.2331077	11287.0372669	0.0645632931127	0.22424070987	26530.3631386	0.428085856899	39507.1238333	37.6715554072	26530.3631386	0.428085856899	40560.2456847	58.6477623952	1.7986043691635132	7.110306739807129	1.038259744644165	8.102210998535156	1.6272543668746948	0.0026367679238319	1.8771395683288568	0.0006653240998275	0.0156622789800167	22.86459922790528
