index	sent_index_in_text	sentence	constituency_tree	str_constituents	pos_tags	constituents	text_id_numeric	text_id	needs_correction
46	5	Die Zelle kann auf diese Weise Tag und Nacht einen Export gewährleisten.	(S (NP (ART Die) (NN Zelle)) (VMFIN kann) (PP (APPR auf) (PDAT diese) (NN Weise)) (VP (CNP (NN Tag) (KON und) (NN Nacht)) (NP (ART einen) (NN Export)) (VVINF gewährleisten))) ($. .)	['(S (NP (ART Die) (NN Zelle)) (VMFIN kann) (PP (APPR auf) (PDAT diese) (NN Weise)) (VP (CNP (NN Tag) (KON und) (NN Nacht)) (NP (ART einen) (NN Export)) (VVINF gewährleisten))) ($. .)']	['DET', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'PUNCT']	[Die Zelle kann auf diese Weise Tag und Nacht einen Export gewährleisten., Die Zelle kann auf diese Weise Tag und Nacht einen Export gewährleisten, Die Zelle, Die, Zelle, kann, auf diese Weise, auf, diese, Weise, Tag und Nacht einen Export gewährleisten, Tag und Nacht, Tag, und, Nacht, einen Export, einen, Export, gewährleisten, .]	4	b4	False
47	6	Saccharose ist ein Dimer und wirkt nicht reduzierend, sie wird in der Pflanze vor allem als leicht verfügbarer Speicherstoff verwendet.	(CS (CS (S (NN Saccharose) (VAFIN ist) (NP (ART ein) (NN Dimer))) (KON und) (S (VVFIN wirkt) (PTKNEG nicht) (ADJD reduzierend)))) ($, ,) (S (PPER sie) (VAFIN wird) (VP (PP (APPR in) (ART der) (NN Pflanze)) (PP (PP (APPR vor) (PIS allem)) (APPR als) (AP (ADJD leicht) (ADJA verfügbarer)) (NN Speicherstoff)) (VVPP verwendet))) ($. .)	['(CS (CS (S (NN Saccharose) (VAFIN ist) (NP (ART ein) (NN Dimer))) (KON und) (S (VVFIN wirkt) (PTKNEG nicht) (ADJD reduzierend))) ($, ,) (S (PPER sie) (VAFIN wird) (PP (APPR in) (ART der) (NN Pflanze)) (VP (PP (APPR vor) (PIS allem)) (PP (APPR als) (AP (ADJD leicht) (ADJA verfügbarer)) (NN Speicherstoff)) (VVPP verwendet)))) ($. .)']	['NOUN', 'AUX', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PART', 'ADV', 'PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'ADP', 'ADV', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[Saccharose ist ein Dimer und wirkt nicht reduzierend, sie wird in der Pflanze vor allem als leicht verfügbarer Speicherstoff verwendet., Saccharose ist ein Dimer und wirkt nicht reduzierend, Saccharose ist ein Dimer, Saccharose, ist, ein Dimer, ein, Dimer, und, wirkt nicht reduzierend, wirkt, nicht, reduzierend, ,, sie wird in der Pflanze vor allem als leicht verfügbarer Speicherstoff verwendet, sie, wird, in der Pflanze vor allem als leicht verfügbarer Speicherstoff verwendet, in der Pflanze, in, der, Pflanze, vor allem als leicht verfügbarer Speicherstoff, vor allem, vor, allem, als, leicht verfügbarer, leicht, verfügbarer, Speicherstoff, verwendet, .]	4	b4	False
48	7	Stärke ist ein großes Polymer aus Glucose, wirkt ebenfalls nicht reduzierend und ist hauptsächlich in Speicherorganen zu finden.	(CS (S (NN Stärke) (VAFIN ist) (NP (ART ein) (ADJA großes) (NN Polymer) (PP (APPR aus) (NN Glucose))))) ($, ,) (S (VVFIN wirkt) (ADV ebenfalls) (PTKNEG nicht) (ADJD reduzierend)) (KON und) (S (VAFIN ist) (VP (PP (ADJD hauptsächlich) (APPR in) (NN Speicherorganen)) (VZ (PTKZU zu) (VVINF finden)))) ($. .)	['(CS (S (NN Stärke) (VAFIN ist) (NP (ART ein) (ADJA großes) (NN Polymer) (PP (APPR aus) (NN Glucose)))) ($, ,) (S (VVFIN wirkt) (ADV ebenfalls) (PTKNEG nicht) (ADJD reduzierend)) (KON und) (S (VAFIN ist) (VP (PP (ADJD hauptsächlich) (APPR in) (NN Speicherorganen)) (VZ (PTKZU zu) (VVINF finden))))) ($. .)']	['NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'PART', 'ADV', 'CCONJ', 'AUX', 'ADV', 'ADP', 'NOUN', 'PART', 'VERB', 'PUNCT']	[Stärke ist ein großes Polymer aus Glucose, wirkt ebenfalls nicht reduzierend und ist hauptsächlich in Speicherorganen zu finden., Stärke ist ein großes Polymer aus Glucose, Stärke, ist, ein großes Polymer aus Glucose, ein, großes, Polymer, aus Glucose, aus, Glucose, ,, wirkt ebenfalls nicht reduzierend, wirkt, ebenfalls, nicht, reduzierend, und, ist hauptsächlich in Speicherorganen zu finden, ist, hauptsächlich in Speicherorganen zu finden, hauptsächlich in Speicherorganen, hauptsächlich, in, Speicherorganen, zu finden, zu, finden, .]	4	b4	False
49	8	Das am häufigsten in der Biosphäre vorkommende Kohlenhydrat ist unbestritten die Cellulose.	(S (NP (ART Das) (AP (AA (PTKA am) (ADJD häufigsten)) (PP (APPR in) (ART der) (NN Biosphäre)) (ADJA vorkommende)) (NN Kohlenhydrat)) (VAFIN ist) (ADJD unbestritten) (NP (ART die) (NN Cellulose))) ($. .)	"['(S (NP (PDAT Dieses) (NN Molekül)) (VAFIN wird) (VP (PP (APPR durch) (NP (ADJA membranständige) (NN Cellulose-Synthasekomplexe) (VVPP synthetisiert) ($, ,) (CS (S (PRELS die) (PP (APPR in) (ART der) (NN Membran)) (VVFIN zirkulieren)) (KON und) (CS (S (PP (APPR in) (ADJA gewisser) (NN Weise)) (NP (ART die) (NN Cellulose-Mikrofibrillen) ($LRB "") (VVFIN weben) ($LRB "") ($, ,) (S (PRELS die) (NP (ART die) (ADJA extrazelluläre) (NN Matrix) (NP (ART der) (NN Pflanzenzellen))) (VVFIN ausmachen)))))))))) ($. .)']"	['DET', 'PART', 'ADV', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT']	[Das am häufigsten in der Biosphäre vorkommende Kohlenhydrat ist unbestritten die Cellulose., Das am häufigsten in der Biosphäre vorkommende Kohlenhydrat ist unbestritten die Cellulose, Das am häufigsten in der Biosphäre vorkommende Kohlenhydrat, Das, am häufigsten in der Biosphäre vorkommende, am häufigsten, am, häufigsten, in der Biosphäre, in, der, Biosphäre, vorkommende, Kohlenhydrat, ist, unbestritten, die Cellulose, die, Cellulose, .]	4	b4	False
50	9	Sie ist ein lineares Polymer aus β-D-Glucose und liegt hauptsächlich extrazellulär vor.	(CS (S (PPER Sie) (VAFIN ist) (NP (ART ein) (ADJA lineares) (NN Polymer) (PP (APPR aus) (NN β-D-Glucose)))) (KON und) (S (VVFIN liegt) (ADJD hauptsächlich) (ADJD extrazellulär) (PTKVZ vor))) ($. .)	['(CS (S (PPER Sie) (VAFIN ist) (NP (ART ein) (ADJA lineares) (NN Polymer) (PP (APPR aus) (NN β-D-Glucose)))) (KON und) (S (VVFIN liegt) (AP (ADJD hauptsächlich) (ADJD extrazellulär)) (PTKVZ vor))) ($. .)']	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'ADV', 'ADV', 'ADP', 'PUNCT']	[Sie ist ein lineares Polymer aus β-D-Glucose und liegt hauptsächlich extrazellulär vor., Sie ist ein lineares Polymer aus β-D-Glucose und liegt hauptsächlich extrazellulär vor, Sie ist ein lineares Polymer aus β-D-Glucose, Sie, ist, ein lineares Polymer aus β-D-Glucose, ein, lineares, Polymer, aus β-D-Glucose, aus, β-D-Glucose, und, liegt hauptsächlich extrazellulär vor, liegt, hauptsächlich, extrazellulär, vor, .]	4	b4	False
51	10	"Dieses Molekül wird durch membranständige Cellulose-Synthasekomplexe synthetisiert, die in der Membran zirkulieren und in gewisser Weise die Cellulose-Mikrofibrillen ""weben"", die die extrazelluläre Matrix der Pflanzenzellen ausmachen."	"(S (NP (PDAT Dieses) (NN Molekül)) (VAFIN wird) (VP (APPR durch) (ADJA membranständige) (NN Cellulose-Synthasekomplexe) (VVPP synthetisiert))) ($, ,) (PP (CS (S (PRELS die) (PP (APPR in) (ART der) (NN Membran)) (VVFIN zirkulieren)) (KON und) (PP (APPR in) (ADJA gewisser) (NN Weise)) (ART die) (NN Cellulose-Mikrofibrillen))) ($LRB "") (S (VVFIN weben)) ($LRB "") ($, ,) (NP (S (PRELS die) (NP (ART die) (ADJA extrazelluläre) (NN Matrix) (NP (ART der) (NN Pflanzenzellen))) (VVFIN ausmachen))) ($. .)"	"['(S (NP (PDAT Dieses) (NN Molekül)) (VAFIN wird) (VP (PP (APPR durch) (NP (ADJA membranständige) (NN Cellulose-Synthasekomplexe) (VVPP synthetisiert) ($, ,) (CS (S (PRELS die) (PP (APPR in) (ART der) (NN Membran)) (VVFIN zirkulieren)) (KON und) (CS (S (PP (APPR in) (ADJA gewisser) (NN Weise)) (NP (ART die) (NN Cellulose-Mikrofibrillen) ($LRB "") (VVFIN weben) ($LRB "") ($, ,) (S (PRELS die) (NP (ART die) (ADJA extrazelluläre) (NN Matrix) (NP (ART der) (NN Pflanzenzellen))) (VVFIN ausmachen)))))))))) ($. .)']"	['DET', 'NOUN', 'AUX', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'ADP', 'DET', 'PROPN', 'VERB', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'PUNCT']	"[Dieses Molekül wird durch membranständige Cellulose-Synthasekomplexe synthetisiert, die in der Membran zirkulieren und in gewisser Weise die Cellulose-Mikrofibrillen ""weben"", die die extrazelluläre Matrix der Pflanzenzellen ausmachen., Dieses Molekül wird durch membranständige Cellulose-Synthasekomplexe synthetisiert, Dieses Molekül, Dieses, Molekül, wird, durch membranständige Cellulose-Synthasekomplexe synthetisiert, durch, membranständige, Cellulose-Synthasekomplexe, synthetisiert, ,, die in der Membran zirkulieren und in gewisser Weise die Cellulose-Mikrofibrillen, die in der Membran zirkulieren, die, in der Membran, in, der, Membran, zirkulieren, und, in gewisser Weise, in, gewisser, Weise, die, Cellulose-Mikrofibrillen, "", weben, "", ,, die die extrazelluläre Matrix der Pflanzenzellen ausmachen, die, die extrazelluläre Matrix der Pflanzenzellen, die, extrazelluläre, Matrix, der Pflanzenzellen, der, Pflanzenzellen, ausmachen, .]"	4	b4	False
52	1	Ein Prion ist ein infektiöses Protein, das von einem endogenen, zellulären Protein abstammt und dessen Primärstruktur besitzt, sich aber in Sekundär-, Tertiär- und Quartärstrukturen von diesem unterscheidet.	(S (NP (ART Ein) (NN Prion)) (VAFIN ist) (ART ein) (ADJA infektiöses) (NN Protein)) ($, ,) (PRELS das) (APPR von) (ART einem) (CAP (ADJA endogenen)) ($, ,) (NP (CS (S (PP (ADJA zellulären) (NN Protein)) (VVFIN abstammt)) (KON und) (S (NP (PRELAT dessen) (NN Primärstruktur)) (VVFIN besitzt)))) ($, ,) (PRF sich) (ADV aber) (PP (APPR in) (CNP (TRUNC Sekundär-))) ($, ,) (S (TRUNC Tertiär-) (KON und) (NN Quartärstrukturen) (PP (APPR von) (PDS diesem)) (VVFIN unterscheidet)) ($. .)	['(S (NP (ART Ein) (NN Prion)) (VAFIN ist) (NP (ART ein) (ADJA infektiöses) (NN Protein) ($, ,) (S (PRELS das) (PP (APPR von) (ART einem) (CAP (ADJA endogenen) ($, ,) (ADJA zellulären)) (NN Protein)) (VVFIN abstammt)) (KON und) (S (NP (PRELAT dessen) (NN Primärstruktur)) (VVFIN besitzt))) ($, ,) (S (PRF sich) (ADV aber) (PP (APPR in) (CNP (TRUNC Sekundär-))) ($, ,) (S (TRUNC Tertiär-) (KON und) (NN Quartärstrukturen) (PP (APPR von) (PDS diesem)) (VVFIN unterscheidet)))) ($. .)']	['DET', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'ADP', 'DET', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'CCONJ', 'PRON', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'ADV', 'ADP', 'X', 'PUNCT', 'X', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT']	[Ein Prion ist ein infektiöses Protein, das von einem endogenen, zellulären Protein abstammt und dessen Primärstruktur besitzt, sich aber in Sekundär-, Tertiär- und Quartärstrukturen von diesem unterscheidet., Ein Prion ist ein infektiöses Protein, Ein Prion, Ein, Prion, ist, ein, infektiöses, Protein, ,, das, von, einem, endogenen, ,, zellulären Protein abstammt und dessen Primärstruktur besitzt, zellulären Protein abstammt, zellulären Protein, zellulären, Protein, abstammt, und, dessen Primärstruktur besitzt, dessen Primärstruktur, dessen, Primärstruktur, besitzt, ,, sich, aber, in Sekundär-, in, Sekundär-, ,, Tertiär- und Quartärstrukturen von diesem unterscheidet, Tertiär-, und, Quartärstrukturen, von diesem, von, diesem, unterscheidet, .]	5	b5	False
53	2	Seine strukturellen Eigenschaften verleihen dem Prion die Fähigkeit, sich durch Autokatalyse von einem Wildtypprotein zum Prionenprotein umzuwandeln.	(S (NP (PPOSAT Seine) (ADJA strukturellen) (NN Eigenschaften)) (VVFIN verleihen) (NP (ART dem) (NN Prion)) (ART die) (NN Fähigkeit)) ($, ,) (NP (VP (PRF sich) (PP (APPR durch) (NN Autokatalyse)) (PP (APPR von) (ART einem) (NN Wildtypprotein)) (PP (APPRART zum) (NN Prionenprotein)) (VVIZU umzuwandeln))) ($. .)	['(S (NP (PPOSAT Seine) (ADJA strukturellen) (NN Eigenschaften)) (VVFIN verleihen) (NP (ART dem) (NN Prion)) (NP (ART die) (NN Fähigkeit) ($, ,) (VP (PRF sich) (PP (APPR durch) (NN Autokatalyse)) (PP (APPR von) (ART einem) (NN Wildtypprotein)) (PP (APPRART zum) (NN Prionenprotein)) (VVIZU umzuwandeln)))) ($. .)']	['DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']	[Seine strukturellen Eigenschaften verleihen dem Prion die Fähigkeit, sich durch Autokatalyse von einem Wildtypprotein zum Prionenprotein umzuwandeln., Seine strukturellen Eigenschaften verleihen dem Prion die Fähigkeit, Seine strukturellen Eigenschaften, Seine, strukturellen, Eigenschaften, verleihen, dem Prion, dem, Prion, die, Fähigkeit, ,, sich durch Autokatalyse von einem Wildtypprotein zum Prionenprotein umzuwandeln, sich, durch Autokatalyse, durch, Autokatalyse, von einem Wildtypprotein, von, einem, Wildtypprotein, zum Prionenprotein, zum, Prionenprotein, umzuwandeln, .]	5	b5	False
54	3	Dieses Ereignis kann spontan oder durch die Aufnahme eines anderen Prions erfolgen.	(S (NP (PDAT Dieses) (NN Ereignis)) (VMFIN kann) (VP (CO (ADJD spontan) (KON oder) (PP (APPR durch) (ART die) (NN Aufnahme) (NP (ART eines) (ADJA anderen) (NN Prions)))) (VVINF erfolgen))) ($. .)	['(S (NP (PDAT Dieses) (NN Ereignis)) (VMFIN kann) (VP (CO (ADJD spontan) (KON oder) (PP (APPR durch) (ART die) (NN Aufnahme) (NP (ART eines) (ADJA anderen) (NN Prions)))) (VVINF erfolgen))) ($. .)']	['DET', 'NOUN', 'AUX', 'ADV', 'CCONJ', 'ADP', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[Dieses Ereignis kann spontan oder durch die Aufnahme eines anderen Prions erfolgen., Dieses Ereignis kann spontan oder durch die Aufnahme eines anderen Prions erfolgen, Dieses Ereignis, Dieses, Ereignis, kann, spontan oder durch die Aufnahme eines anderen Prions erfolgen, spontan oder durch die Aufnahme eines anderen Prions, spontan, oder, durch die Aufnahme eines anderen Prions, durch, die, Aufnahme, eines anderen Prions, eines, anderen, Prions, erfolgen, .]	5	b5	False
55	4	Die Ausbildung amyloider Fasern und der infektiöse Charakter sind eng miteinander verknüpft.	(S (CNP (NP (ART Die) (NN Ausbildung) (NP (ADJA amyloider) (NN Fasern))) (KON und) (NP (ART der) (ADJA infektiöse) (NN Charakter))) (VAFIN sind) (VP (ADJD eng) (ADV miteinander) (VVPP verknüpft))) ($. .)	['(S (CNP (NP (ART Die) (NN Ausbildung) (NP (ADJA amyloider) (NN Fasern))) (KON und) (NP (ART der) (ADJA infektiöse) (NN Charakter))) (VAFIN sind) (VP (ADJD eng) (ADV miteinander) (VVPP verknüpft))) ($. .)']	['DET', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADV', 'ADV', 'VERB', 'PUNCT']	[Die Ausbildung amyloider Fasern und der infektiöse Charakter sind eng miteinander verknüpft., Die Ausbildung amyloider Fasern und der infektiöse Charakter sind eng miteinander verknüpft, Die Ausbildung amyloider Fasern und der infektiöse Charakter, Die Ausbildung amyloider Fasern, Die, Ausbildung, amyloider Fasern, amyloider, Fasern, und, der infektiöse Charakter, der, infektiöse, Charakter, sind, eng miteinander verknüpft, eng, miteinander, verknüpft, .]	5	b5	False
56	5	Der Begriff Amyloid ist allgemein gehalten und umfasst Proteinaggregate, die auf eine besondere physikalisch-chemische Weise angeordnet sind: eine Fadenform, in der zum Großteil β-Faltblattstrukturen zu finden sind und in der eine Doppelbrechung von polarisiertem Licht nach Färbung mit Kongorot auftritt.	(CS (S (NP (ART Der) (NN Begriff) (NN Amyloid)) (VAFIN ist) (VP (ADJD allgemein) (VVPP gehalten))) (KON und) (S (VVFIN umfasst) (NN Proteinaggregate))) ($, ,) (S (PRELS die) (VP (PP (APPR auf) (ART eine) (ADJA besondere) (ADJA physikalisch-chemische) (NN Weise)) (VVPP angeordnet)) (VAFIN sind)) ($. :) (ART eine) (NN Fadenform) ($, ,) (NP (NP (CS (S (PP (APPR in) (PRELS der)) (PP (APPRART zum) (NN Großteil)) (NN β-Faltblattstrukturen) (VP (VZ (PTKZU zu) (VVINF finden))) (VAFIN sind)) (KON und) (S (PP (APPR in) (PRELS der)) (NP (ART eine) (NN Doppelbrechung) (PP (APPR von) (ADJA polarisiertem) (NN Licht)) (PP (APPR nach) (NN Färbung)) (PP (APPR mit) (NN Kongorot))) (VVFIN auftritt))))) ($. .)	['(CS (S (NP (ART Der) (NN Begriff) (NN Amyloid)) (VAFIN ist) (VP (ADJD allgemein) (VVPP gehalten))) (KON und) (CS (S (VVFIN umfasst) (NP (NN Proteinaggregate) ($, ,) (S (PRELS die) (VP (PP (APPR auf) (ART eine) (ADJA besondere) (ADJA physikalisch-chemische) (NN Weise)) (VVPP angeordnet)) (VAFIN sind))))) ($. :) (S (NP (ART eine) (NN Fadenform)) ($, ,) (CS (S (PP (APPR in) (PRELS der)) (PP (APPRART zum) (NN Großteil)) (NN β-Faltblattstrukturen) (VP (VZ (PTKZU zu) (VVINF finden))) (VAFIN sind)) (KON und) (S (PP (APPR in) (PRELS der)) (NP (ART eine) (NN Doppelbrechung) (PP (APPR von) (ADJA polarisiertem) (NN Licht))) (PP (APPR nach) (NN Färbung)) (PP (APPR mit) (NN Kongorot)) (VVFIN auftritt))))) ($. .)']	['DET', 'NOUN', 'PROPN', 'AUX', 'ADV', 'VERB', 'CCONJ', 'VERB', 'PROPN', 'PUNCT', 'PRON', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'ADP', 'NOUN', 'VERB', 'PART', 'VERB', 'AUX', 'CCONJ', 'ADP', 'DET', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']	[Der Begriff Amyloid ist allgemein gehalten und umfasst Proteinaggregate, die auf eine besondere physikalisch-chemische Weise angeordnet sind: eine Fadenform, in der zum Großteil β-Faltblattstrukturen zu finden sind und in der eine Doppelbrechung von polarisiertem Licht nach Färbung mit Kongorot auftritt., Der Begriff Amyloid ist allgemein gehalten und umfasst Proteinaggregate, Der Begriff Amyloid ist allgemein gehalten, Der Begriff Amyloid, Der, Begriff, Amyloid, ist, allgemein gehalten, allgemein, gehalten, und, umfasst Proteinaggregate, umfasst, Proteinaggregate, ,, die auf eine besondere physikalisch-chemische Weise angeordnet sind, die, auf eine besondere physikalisch-chemische Weise angeordnet, auf eine besondere physikalisch-chemische Weise, auf, eine, besondere, physikalisch-chemische, Weise, angeordnet, sind, :, eine, Fadenform, ,, in der zum Großteil β-Faltblattstrukturen zu finden sind und in der eine Doppelbrechung von polarisiertem Licht nach Färbung mit Kongorot auftritt, in der zum Großteil β-Faltblattstrukturen zu finden sind, in der, in, der, zum Großteil, zum, Großteil, β-Faltblattstrukturen, zu finden, zu, finden, sind, und, in der eine Doppelbrechung von polarisiertem Licht nach Färbung mit Kongorot auftritt, in der, in, der, eine Doppelbrechung von polarisiertem Licht nach Färbung mit Kongorot, eine, Doppelbrechung, von polarisiertem Licht, von, polarisiertem, Licht, nach Färbung, nach, Färbung, mit Kongorot, mit, Kongorot, auftritt, .]	5	b5	False
57	6	Das Prion bringt keine genetische Veränderung mit sich, denn das verantwortliche Gen führt weiterhin zur Expression von Proteinen mit normaler Primärstruktur.	(CS (S (NP (ART Das) (NN Prion)) (VVFIN bringt) (NP (PIAT keine) (ADJA genetische) (NN Veränderung)) (PP (APPR mit) (PRF sich)))) ($, ,) (KON denn) (S (NP (ART das) (ADJA verantwortliche) (NN Gen)) (VVFIN führt) (ADV weiterhin) (PP (APPRART zur) (NN Expression) (PP (APPR von) (NN Proteinen) (PP (APPR mit) (ADJA normaler) (NN Primärstruktur))))) ($. .)	['(CS (S (NP (ART Das) (NN Prion)) (VVFIN bringt) (NP (PIAT keine) (ADJA genetische) (NN Veränderung)) (PP (APPR mit) (PRF sich))) ($, ,) (KON denn) (S (NP (ART das) (ADJA verantwortliche) (NN Gen)) (VVFIN führt) (ADV weiterhin) (PP (APPRART zur) (NN Expression) (PP (APPR von) (NN Proteinen) (PP (APPR mit) (ADJA normaler) (NN Primärstruktur)))))) ($. .)']	['DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']	[Das Prion bringt keine genetische Veränderung mit sich, denn das verantwortliche Gen führt weiterhin zur Expression von Proteinen mit normaler Primärstruktur., Das Prion bringt keine genetische Veränderung mit sich, Das Prion, Das, Prion, bringt, keine genetische Veränderung, keine, genetische, Veränderung, mit sich, mit, sich, ,, denn, das verantwortliche Gen führt weiterhin zur Expression von Proteinen mit normaler Primärstruktur, das verantwortliche Gen, das, verantwortliche, Gen, führt, weiterhin, zur Expression von Proteinen mit normaler Primärstruktur, zur, Expression, von Proteinen mit normaler Primärstruktur, von, Proteinen, mit normaler Primärstruktur, mit, normaler, Primärstruktur, .]	5	b5	False
58	7	Die Prionenform vermehrt sich somit über die Umwandlung vom Wildtypprotein zum amyloiden Typ.	(S (NP (ART Die) (NN Prionenform)) (VVFIN vermehrt) (PRF sich) (ADV somit) (PP (APPR über) (ART die) (NN Umwandlung) (PP (APPRART vom) (NN Wildtypprotein)) (PP (APPRART zum) (ADJA amyloiden) (NN Typ)))) ($. .)	['(S (NP (ART Die) (NN Prionenform)) (VVFIN vermehrt) (PRF sich) (ADV somit) (PP (APPR über) (ART die) (NN Umwandlung) (PP (APPRART vom) (NN Wildtypprotein)) (PP (APPRART zum) (ADJA amyloiden) (NN Typ)))) ($. .)']	['DET', 'NOUN', 'VERB', 'PRON', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']	[Die Prionenform vermehrt sich somit über die Umwandlung vom Wildtypprotein zum amyloiden Typ., Die Prionenform vermehrt sich somit über die Umwandlung vom Wildtypprotein zum amyloiden Typ, Die Prionenform, Die, Prionenform, vermehrt, sich, somit, über die Umwandlung vom Wildtypprotein zum amyloiden Typ, über, die, Umwandlung, vom Wildtypprotein, vom, Wildtypprotein, zum amyloiden Typ, zum, amyloiden, Typ, .]	5	b5	False
59	8	Eine Deletion des codierenden Gens des zellulären Proteins würde somit eine Prioneninfektion verhindern.	(S (NP (ART Eine) (NN Deletion) (NP (ART des) (ADJA codierenden) (NN Gens) (NP (ART des) (ADJA zellulären) (NN Proteins)))) (VAFIN würde) (VP (ADV somit) (NP (ART eine) (NN Prioneninfektion)) (VVINF verhindern))) ($. .)	['(S (NP (ART Eine) (NN Deletion) (NP (ART des) (ADJA codierenden) (NN Gens) (NP (ART des) (ADJA zellulären) (NN Proteins)))) (VAFIN würde) (ADV somit) (VP (NP (ART eine) (NN Prioneninfektion)) (VVINF verhindern))) ($. .)']	['DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADV', 'DET', 'NOUN', 'VERB', 'PUNCT']	[Eine Deletion des codierenden Gens des zellulären Proteins würde somit eine Prioneninfektion verhindern., Eine Deletion des codierenden Gens des zellulären Proteins würde somit eine Prioneninfektion verhindern, Eine Deletion des codierenden Gens des zellulären Proteins, Eine, Deletion, des codierenden Gens des zellulären Proteins, des, codierenden, Gens, des zellulären Proteins, des, zellulären, Proteins, würde, somit eine Prioneninfektion verhindern, somit, eine Prioneninfektion, eine, Prioneninfektion, verhindern, .]	5	b5	False
60	1	Ein Zyklotron besteht aus einer flachen, zylindrischen Vakuumkammer zwischen den Polen eines Elektromagneten, der ein Feld in z-Richtung erzeugt.	(S (NP (ART Ein) (NN Zyklotron)) (VVFIN besteht) (APPR aus) (ART einer) (CAP (ADJA flachen))) ($, ,) (ADJA zylindrischen) (NN Vakuumkammer) (APPR zwischen) (ART den) (NN Polen) (ART eines) (NN Elektromagneten) ($, ,) (PP (NP (S (PRELS der) (NP (ART ein) (NN Feld) (PP (APPR in) (NN z-Richtung))) (VVFIN erzeugt)))) ($. .)	['(S (NP (ART Ein) (NN Zyklotron)) (VVFIN besteht) (PP (APPR aus) (ART einer) (CAP (ADJA flachen) ($, ,) (ADJA zylindrischen)) (NN Vakuumkammer)) (PP (APPR zwischen) (ART den) (NN Polen) (NP (ART eines) (NN Elektromagneten) ($, ,) (S (PRELS der) (NP (ART ein) (NN Feld) (PP (APPR in) (NN z-Richtung))) (VVFIN erzeugt))))) ($. .)']	['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'PRON', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']	[Ein Zyklotron besteht aus einer flachen, zylindrischen Vakuumkammer zwischen den Polen eines Elektromagneten, der ein Feld in z-Richtung erzeugt., Ein Zyklotron besteht aus einer flachen, Ein Zyklotron, Ein, Zyklotron, besteht, aus, einer, flachen, ,, zylindrischen, Vakuumkammer, zwischen, den, Polen, eines, Elektromagneten, ,, der ein Feld in z-Richtung erzeugt, der, ein Feld in z-Richtung, ein, Feld, in z-Richtung, in, z-Richtung, erzeugt, .]	6	p0	False
